"Name","Type_1","Type_2","Total","HP","Attack","Defense","Sp_Atk","Sp_Def","Speed","Generation","isLegendary","Color","hasGender","Pr_Male","Egg_Group_1","Egg_Group_2","hasMegaEvolution","Height_m","Weight_kg","Catch_Rate","Body_Style","Cluster"
"Gabite","Dragon","Ground",0.4833333333333333,0.5046979865771812,0.5781250000000001,0.4724137931034482,0.3571428571428571,0.3423076923076923,0.5779310344827586,0.6400000000000001,"False","Blue","True",0.55,"Monster","Dragon","False",1.4,56.0,45,"bipedal_tailed","cluster_2"
"Garchomp","Dragon","Ground",0.7999999999999999,0.7463087248322147,0.8031250000000001,0.6586206896551724,0.5499999999999999,0.55,0.7020689655172414,0.6400000000000001,"False","Blue","True",0.55,"Monster","Dragon","True",1.91,95.0,45,"bipedal_tailed","cluster_2"
"Munchlax","Normal",,0.44999999999999996,0.9093959731543624,0.55,0.3172413793103448,0.2928571428571428,0.55,0.1,0.6400000000000001,"False","Black","True",0.8875,"Undiscovered",,"False",0.61,105.0,50,"bipedal_tailless","cluster_2"
"Riolu","Fighting",,0.275,0.3355704697986577,0.46562500000000007,0.3172413793103448,0.26071428571428573,0.23846153846153847,0.4413793103448276,0.6400000000000001,"False","Blue","True",0.8875,"Undiscovered",,"False",0.71,20.2,75,"bipedal_tailed","cluster_2"
"Lucario","Fighting","Steel",0.675,0.5167785234899329,0.690625,0.503448275862069,0.775,0.4461538461538461,0.6275862068965518,0.6400000000000001,"False","Blue","True",0.8875,"Field","Human-Like","True",1.19,54.0,45,"bipedal_tailed","cluster_2"
"Hippopotas","Ground",,0.35,0.5046979865771812,0.47687500000000005,0.553103448275862,0.28,0.25230769230769234,0.2675862068965517,0.6400000000000001,"False","Brown","True",0.55,"Field",,"False",0.79,49.5,140,"quadruped","cluster_2"
"Hippowdon","Ground",,0.675,0.7463087248322147,0.7018750000000001,0.8013793103448276,0.47285714285714286,0.45999999999999996,0.3606896551724138,0.6400000000000001,"False","Brown","True",0.55,"Field",,"False",2.01,300.0,60,"quadruped","cluster_2"
"Skorupi","Poison","Bug",0.35,0.3355704697986577,0.3531250000000001,0.6275862068965518,0.2285714285714286,0.3423076923076923,0.4724137931034482,0.6400000000000001,"False","Purple","True",0.55,"Bug","Water_3","False",0.79,12.0,120,"insectoid","cluster_2"
"Drapion","Poison","Dark",0.6333333333333333,0.5167785234899329,0.5781250000000001,0.7517241379310344,0.4214285714285715,0.48076923076923084,0.6586206896551724,0.6400000000000001,"False","Purple","True",0.55,"Bug","Water_3","False",1.3,61.5,45,"insectoid","cluster_2"
"Croagunk","Poison","Fighting",0.29999999999999993,0.3838926174496644,0.41500000000000004,0.3172413793103448,0.4278571428571428,0.23846153846153847,0.3793103448275862,0.6400000000000001,"False","Blue","True",0.55,"Human-Like",,"False",0.71,23.0,140,"bipedal_tailless","cluster_2"
"Toxicroak","Poison","Fighting",0.6166666666666667,0.5953020134228187,0.6681250000000001,0.4724137931034482,0.5885714285714285,0.4115384615384615,0.596551724137931,0.6400000000000001,"False","Blue","True",0.55,"Human-Like",,"False",1.3,44.4,75,"bipedal_tailless","cluster_2"
"Carnivine","Grass",,0.5566666666666666,0.5409395973154363,0.6343750000000001,0.5158620689655172,0.6142857142857142,0.45999999999999996,0.3544827586206897,0.6400000000000001,"False","Green","True",0.55,"Grass",,"False",1.4,27.0,200,"several_limbs","cluster_1"
"Finneon","Water",,0.35,0.38993288590604025,0.34750000000000003,0.41655172413793107,0.35071428571428576,0.38384615384615384,0.47862068965517235,0.6400000000000001,"False","Blue","True",0.55,"Water_2",,"False",0.41,7.0,190,"with_fins","cluster_1"
"Lumineon","Water",,0.5666666666666667,0.5107382550335571,0.4600000000000001,0.5406896551724137,0.4792857142857143,0.556923076923077,0.6337931034482759,0.6400000000000001,"False","Blue","True",0.55,"Water_2",,"False",1.19,24.0,75,"with_fins","cluster_2"
"Mantyke","Water","Flying",0.375,0.3657718120805369,0.184375,0.3793103448275862,0.4214285714285715,0.7923076923076924,0.3793103448275862,0.6400000000000001,"False","Blue","True",0.55,"Undiscovered",,"False",0.99,65.0,25,"two_wings","cluster_2"
"Snover","Grass","Ice",0.3566666666666667,0.4563758389261745,0.4206250000000001,0.3793103448275862,0.4342857142857143,0.3769230769230769,0.3172413793103448,0.6400000000000001,"False","White","True",0.55,"Monster","Grass","False",0.99,50.5,120,"bipedal_tailed","cluster_2"
"Abomasnow","Grass","Ice",0.6233333333333333,0.6375838926174496,0.5893750000000001,0.5344827586206896,0.6271428571428571,0.55,0.4413793103448276,0.6400000000000001,"False","White","True",0.55,"Monster","Grass","True",2.21,135.5,60,"bipedal_tailed","cluster_2"
"Weavile","Dark","Ice",0.65,0.5167785234899329,0.7468750000000001,0.4724137931034482,0.32499999999999996,0.55,0.8448275862068966,0.6400000000000001,"False","Black","True",0.55,"Field",,"False",1.09,34.0,45,"bipedal_tailed","cluster_2"
"Magnezone","Electric","Steel",0.6916666666666667,0.5167785234899329,0.46562500000000007,0.7827586206896552,0.8714285714285714,0.5846153846153846,0.4413793103448276,0.6400000000000001,"False","Grey","False",,"Mineral",,"False",1.19,180.0,30,"head_arms","cluster_2"
"Lickilicky","Normal",,0.6583333333333333,0.7583892617449663,0.55,0.6586206896551724,0.5499999999999999,0.6192307692307693,0.3793103448275862,0.6400000000000001,"False","Pink","True",0.55,"Monster",,"False",1.7,140.0,30,"bipedal_tailless","cluster_2"
"Rhyperior","Ground","Rock",0.6916666666666667,0.7885906040268456,0.8593750000000001,0.8758620689655172,0.38928571428571435,0.3423076923076923,0.3172413793103448,0.6400000000000001,"False","Grey","True",0.55,"Monster","Field","False",2.39,282.8,30,"bipedal_tailed","cluster_2"
"Tangrowth","Grass",,0.6916666666666667,0.697986577181208,0.6343750000000001,0.8448275862068966,0.7428571428571429,0.3076923076923077,0.3793103448275862,0.6400000000000001,"False","Blue","True",0.55,"Grass",,"False",2.01,128.6,30,"bipedal_tailless","cluster_2"
"Electivire","Electric",,0.7,0.546979865771812,0.7637500000000002,0.4848275862068966,0.6464285714285714,0.55,0.6586206896551724,0.6400000000000001,"False","Yellow","True",0.775,"Human-Like",,"False",1.8,138.6,30,"bipedal_tailed","cluster_2"
"Magmortar","Fire",,0.7,0.546979865771812,0.6062500000000001,0.4848275862068966,0.8392857142857143,0.6192307692307693,0.5841379310344827,0.6400000000000001,"False","Red","True",0.775,"Human-Like",,"False",1.6,68.0,30,"bipedal_tailed","cluster_2"
"Togekiss","Fairy","Flying",0.7083333333333334,0.6073825503355704,0.3531250000000001,0.6586206896551724,0.8071428571428572,0.7576923076923078,0.5655172413793104,0.6400000000000001,"False","White","True",0.8875,"Flying","Fairy","False",1.5,38.0,30,"two_wings","cluster_2"
"Yanmega","Bug","Flying",0.6583333333333333,0.6134228187919463,0.49937500000000007,0.6027586206896551,0.7814285714285714,0.34923076923076923,0.6586206896551724,0.6400000000000001,"False","Green","True",0.55,"Bug",,"False",1.91,51.5,30,"four_wings","cluster_2"
"Leafeon","Grass",,0.675,0.4865771812080537,0.690625,0.8758620689655172,0.4214285714285715,0.4115384615384615,0.6586206896551724,0.6400000000000001,"False","Green","True",0.8875,"Field",,"False",0.99,25.5,45,"quadruped","cluster_2"
"Glaceon","Ice",,0.675,0.4865771812080537,0.40937500000000004,0.7517241379310344,0.8714285714285714,0.6192307692307693,0.4724137931034482,0.6400000000000001,"False","Blue","True",0.8875,"Field",,"False",0.79,25.9,45,"quadruped","cluster_2"
"Gliscor","Ground","Flying",0.65,0.546979865771812,0.6062500000000001,0.8448275862068966,0.32499999999999996,0.48076923076923084,0.6586206896551724,0.6400000000000001,"False","Purple","True",0.55,"Bug",,"False",2.01,42.5,30,"two_wings","cluster_2"
"Mamoswine","Ice","Ground",0.6833333333333333,0.7583892617449663,0.8031250000000001,0.5655172413793104,0.48571428571428577,0.3769230769230769,0.5655172413793104,0.6400000000000001,"False","Brown","True",0.55,"Field",,"False",2.49,291.0,50,"quadruped","cluster_2"
"Porygon-Z","Normal",,0.6916666666666667,0.6073825503355704,0.5218750000000001,0.503448275862069,0.9035714285714286,0.48076923076923084,0.6275862068965518,0.6400000000000001,"False","Red","False",,"Mineral",,"False",0.89,34.0,30,"head_arms","cluster_2"
"Gallade","Psychic","Fighting",0.6633333333333333,0.5046979865771812,0.7750000000000001,0.4724137931034482,0.4535714285714286,0.7576923076923078,0.5655172413793104,0.6400000000000001,"False","White","True",1.0,"Amorphous",,"True",1.6,52.0,45,"bipedal_tailless","cluster_2"
"Probopass","Rock","Steel",0.675,0.4563758389261745,0.38125000000000003,0.9689655172413792,0.5178571428571429,1.0,0.3172413793103448,0.6400000000000001,"False","Grey","True",0.55,"Mineral",,"False",1.4,340.0,60,"multiple_bodies","cluster_2"
"Dusknoir","Ghost",,0.675,0.3657718120805369,0.6343750000000001,0.906896551724138,0.4535714285714286,0.8961538461538462,0.34827586206896555,0.6400000000000001,"False","Black","True",0.55,"Amorphous",,"False",2.21,106.6,45,"head_arms","cluster_2"
"Froslass","Ice","Ghost",0.6,0.5167785234899329,0.5218750000000001,0.503448275862069,0.5499999999999999,0.4461538461538461,0.7517241379310344,0.6400000000000001,"False","White","True",0.1,"Fairy","Mineral","False",1.3,26.6,75,"head_arms","cluster_2"
"Rotom","Electric","Ghost",0.5333333333333333,0.3959731543624161,0.3531250000000001,0.5468965517241379,0.6464285714285714,0.4946153846153847,0.6337931034482759,0.6400000000000001,"False","Red","False",,"Amorphous",,"False",0.3,0.3,45,"head_only","cluster_2"
"Uxie","Psychic",,0.7666666666666666,0.546979865771812,0.4937500000000001,0.8758620689655172,0.5178571428571429,0.8615384615384616,0.6586206896551724,0.6400000000000001,"True","Yellow","False",,"Undiscovered",,"False",0.3,0.3,3,"bipedal_tailed","cluster_2"
"Mesprit","Psychic",,0.7666666666666666,0.5771812080536912,0.6625000000000001,0.7206896551724138,0.7107142857142856,0.6884615384615385,0.5655172413793104,0.6400000000000001,"True","Pink","False",,"Undiscovered",,"False",0.3,0.3,3,"bipedal_tailed","cluster_2"
"Azelf","Psychic",,0.7666666666666666,0.546979865771812,0.7750000000000001,0.503448275862069,0.8392857142857143,0.4461538461538461,0.7827586206896552,0.6400000000000001,"True","Blue","False",,"Undiscovered",,"False",0.3,0.3,3,"bipedal_tailed","cluster_2"
"Dialga","Steel","Dragon",0.9333333333333332,0.697986577181208,0.7468750000000001,0.8137931034482758,1.0,0.6538461538461539,0.6275862068965518,0.6400000000000001,"True","White","False",,"Undiscovered",,"False",5.41,683.0,3,"quadruped","cluster_3"
"Palkia","Water","Dragon",0.9333333333333332,0.6375838926174496,0.7468750000000001,0.6896551724137931,1.0,0.7923076923076924,0.6896551724137931,0.6400000000000001,"True","Purple","False",,"Undiscovered",,"False",4.19,336.0,3,"bipedal_tailed","cluster_3"
"Heatran","Fire","Steel",0.7999999999999999,0.6436241610738255,0.5781250000000001,0.7268965517241379,0.8714285714285714,0.6953846153846154,0.5468965517241379,0.6400000000000001,"True","Brown","True",0.55,"Undiscovered",,"False",1.7,430.0,3,"quadruped","cluster_3"
"Regigigas","Normal",,0.9166666666666666,0.7583892617449663,0.9718750000000002,0.7517241379310344,0.5499999999999999,0.7230769230769232,0.6896551724137931,0.6400000000000001,"True","White","False",,"Undiscovered",,"False",3.71,420.0,3,"bipedal_tailless","cluster_3"
"Giratina","Ghost","Dragon",0.9333333333333332,0.9999999999999999,0.7468750000000001,0.6896551724137931,0.8071428571428572,0.6538461538461539,0.6275862068965518,0.6400000000000001,"True","Black","False",,"Undiscovered",,"False",6.91,650.0,3,"serpentine_body","cluster_3"
"Cresselia","Psychic",,0.7999999999999999,0.8187919463087248,0.46562500000000007,0.8137931034482758,0.5178571428571429,0.8615384615384616,0.596551724137931,0.6400000000000001,"False","Yellow","True",0.1,"Undiscovered",,"False",1.5,85.6,3,"serpentine_body","cluster_2"
"Phione","Water",,0.6,0.5771812080536912,0.5218750000000001,0.5655172413793104,0.5499999999999999,0.5153846153846154,0.5655172413793104,0.6400000000000001,"False","Blue","False",,"Water_1","Fairy","False",0.41,3.1,30,"head_arms","cluster_2"
"Manaphy","Water",,0.7999999999999999,0.697986577181208,0.6343750000000001,0.6896551724137931,0.6785714285714285,0.6538461538461539,0.6896551724137931,0.6400000000000001,"False","Blue","False",,"Water_1","Fairy","False",0.3,1.4,3,"bipedal_tailless","cluster_2"
"Darkrai","Dark",,0.7999999999999999,0.5167785234899329,0.5781250000000001,0.6275862068965518,0.9035714285714286,0.5846153846153846,0.8448275862068966,0.6400000000000001,"True","Black","False",,"Undiscovered",,"False",1.5,50.5,3,"bipedal_tailless","cluster_2"
"Shaymin","Grass",,0.7999999999999999,0.697986577181208,0.6343750000000001,0.6896551724137931,0.6785714285714285,0.6538461538461539,0.6896551724137931,0.6400000000000001,"True","Green","False",,"Undiscovered",,"False",0.2,2.1,45,"quadruped","cluster_2"
"Arceus","Normal",,1.0,0.8187919463087248,0.7468750000000001,0.8137931034482758,0.8071428571428572,0.7923076923076924,0.8137931034482758,0.6400000000000001,"True","Grey","False",,"Undiscovered",,"False",3.2,320.0,3,"quadruped","cluster_3"
"Victini","Psychic","Fire",0.7999999999999999,0.697986577181208,0.6343750000000001,0.6896551724137931,0.6785714285714285,0.6538461538461539,0.6896551724137931,0.8200000000000001,"True","Yellow","False",,"Undiscovered",,"False",0.41,4.0,3,"bipedal_tailless","cluster_2"
"Snivy","Grass",,0.31333333333333335,0.3657718120805369,0.32500000000000007,0.41034482758620683,0.32499999999999996,0.3423076923076923,0.45999999999999996,0.8200000000000001,"False","Green","True",0.8875,"Field","Grass","False",0.61,8.1,45,"bipedal_tailed","cluster_2"
"Servine","Grass",,0.4883333333333333,0.4563758389261745,0.40937500000000004,0.5344827586206896,0.4214285714285715,0.48076923076923084,0.5841379310344827,0.8200000000000001,"False","Green","True",0.8875,"Field","Grass","False",0.79,16.0,45,"bipedal_tailed","cluster_2"
"Serperior","Grass",,0.6799999999999999,0.546979865771812,0.4937500000000001,0.6586206896551724,0.5178571428571429,0.6192307692307693,0.7703448275862069,0.8200000000000001,"False","Green","True",0.8875,"Field","Grass","False",3.3,63.0,45,"serpentine_body","cluster_2"
"Tepig","Fire",,0.31333333333333335,0.4865771812080537,0.4262500000000001,0.34827586206896555,0.32499999999999996,0.2730769230769231,0.34827586206896555,0.8200000000000001,"False","Red","True",0.8875,"Field",,"False",0.51,9.9,45,"quadruped","cluster_2"
"Pignite","Fire","Fighting",0.4966666666666666,0.6375838926174496,0.5950000000000001,0.41034482758620683,0.48571428571428577,0.3423076923076923,0.41034482758620683,0.8200000000000001,"False","Red","True",0.8875,"Field",,"False",0.99,55.5,45,"bipedal_tailed","cluster_2"
"Emboar","Fire","Fighting",0.6799999999999999,0.7583892617449663,0.7637500000000002,0.4724137931034482,0.6785714285714285,0.4115384615384615,0.4724137931034482,0.8200000000000001,"False","Red","True",0.8875,"Field",,"False",1.6,150.0,45,"bipedal_tailed","cluster_2"
"Oshawott","Water",,0.31333333333333335,0.4261744966442953,0.38125000000000003,0.34827586206896555,0.4407142857142857,0.2730769230769231,0.34827586206896555,0.8200000000000001,"False","Blue","True",0.8875,"Field",,"False",0.51,5.9,45,"bipedal_tailed","cluster_2"
"Dewott","Water",,0.4883333333333333,0.546979865771812,0.4937500000000001,0.4413793103448276,0.5692857142857143,0.3769230769230769,0.4413793103448276,0.8200000000000001,"False","Blue","True",0.8875,"Field",,"False",0.79,24.5,45,"bipedal_tailed","cluster_2"
"Samurott","Water",,0.6799999999999999,0.6677852348993288,0.6343750000000001,0.596551724137931,0.73,0.4461538461538461,0.503448275862069,0.8200000000000001,"False","Blue","True",0.8875,"Field",,"False",1.5,94.6,45,"quadruped","cluster_2"
"Patrat","Normal",,0.225,0.3657718120805369,0.38125000000000003,0.31103448275862067,0.26071428571428573,0.23153846153846155,0.32965517241379305,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",0.51,11.6,255,"quadruped","cluster_1"
"Watchog","Normal",,0.5,0.4563758389261745,0.55,0.49724137931034484,0.4214285714285715,0.4392307692307692,0.5468965517241379,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",1.09,27.0,255,"bipedal_tailed","cluster_1"
"Lillipup","Normal",,0.2583333333333333,0.3657718120805369,0.40937500000000004,0.34827586206896555,0.19642857142857142,0.2730769230769231,0.41034482758620683,0.8200000000000001,"False","Brown","True",0.55,"Field",,"False",0.41,4.1,255,"quadruped","cluster_1"
"Herdier","Normal",,0.41666666666666663,0.4865771812080537,0.5218750000000001,0.4724137931034482,0.26071428571428573,0.4115384615384615,0.4413793103448276,0.8200000000000001,"False","Grey","True",0.55,"Field",,"False",0.89,14.7,120,"quadruped","cluster_2"
"Stoutland","Normal",,0.6333333333333333,0.6073825503355704,0.690625,0.6275862068965518,0.32499999999999996,0.5846153846153846,0.5655172413793104,0.8200000000000001,"False","Grey","True",0.55,"Field",,"False",1.19,61.0,45,"quadruped","cluster_2"
"Purrloin","Dark",,0.2683333333333333,0.3416107382550335,0.3531250000000001,0.2986206896551724,0.3571428571428571,0.2176923076923077,0.47862068965517235,0.8200000000000001,"False","Purple","True",0.55,"Field",,"False",0.41,10.1,255,"quadruped","cluster_1"
"Liepard","Dark",,0.5433333333333333,0.48053691275167787,0.566875,0.3793103448275862,0.6014285714285714,0.3076923076923077,0.7268965517241379,0.8200000000000001,"False","Purple","True",0.55,"Field",,"False",1.09,37.5,90,"quadruped","cluster_2"
"Pansage","Grass",,0.32666666666666666,0.3959731543624161,0.37000000000000005,0.36689655172413793,0.37642857142857145,0.29384615384615387,0.4662068965517241,0.8200000000000001,"False","Green","True",0.8875,"Field",,"False",0.61,10.5,190,"bipedal_tailed","cluster_1"
"Simisage","Grass",,0.63,0.546979865771812,0.623125,0.45999999999999996,0.6657142857142857,0.3976923076923077,0.6958620689655173,0.8200000000000001,"False","Green","True",0.8875,"Field",,"False",1.09,30.5,75,"bipedal_tailed","cluster_2"
"Pansear","Fire",,0.32666666666666666,0.3959731543624161,0.37000000000000005,0.36689655172413793,0.37642857142857145,0.29384615384615387,0.4662068965517241,0.8200000000000001,"False","Red","True",0.8875,"Field",,"False",0.61,11.0,190,"bipedal_tailed","cluster_1"
"Simisear","Fire",,0.63,0.546979865771812,0.623125,0.45999999999999996,0.6657142857142857,0.3976923076923077,0.6958620689655173,0.8200000000000001,"False","Red","True",0.8875,"Field",,"False",0.99,28.0,75,"bipedal_tailed","cluster_2"
"Panpour","Water",,0.32666666666666666,0.3959731543624161,0.37000000000000005,0.36689655172413793,0.37642857142857145,0.29384615384615387,0.4662068965517241,0.8200000000000001,"False","Blue","True",0.8875,"Field",,"False",0.61,13.5,190,"bipedal_tailed","cluster_1"
"Simipour","Water",,0.63,0.546979865771812,0.623125,0.45999999999999996,0.6657142857142857,0.3976923076923077,0.6958620689655173,0.8200000000000001,"False","Blue","True",0.8875,"Field",,"False",0.99,29.0,75,"bipedal_tailed","cluster_2"
"Munna","Psychic",,0.2866666666666666,0.5530201342281879,0.21250000000000002,0.34827586206896555,0.4664285714285714,0.3423076923076923,0.2179310344827586,0.8200000000000001,"False","Pink","True",0.55,"Field",,"False",0.61,23.3,190,"quadruped","cluster_1"
"Musharna","Psychic",,0.6116666666666667,0.7946308724832214,0.38125000000000003,0.596551724137931,0.7235714285714285,0.6192307692307693,0.2489655172413793,0.8200000000000001,"False","Pink","True",0.55,"Field",,"False",1.09,60.5,75,"bipedal_tailless","cluster_2"
"Pidove","Normal","Flying",0.23999999999999996,0.3959731543624161,0.38125000000000003,0.3793103448275862,0.2671428571428571,0.16923076923076924,0.3358620689655172,0.8200000000000001,"False","Grey","True",0.55,"Flying",,"False",0.3,2.1,255,"two_wings","cluster_1"
"Tranquill","Normal","Flying",0.3966666666666666,0.4684563758389262,0.505,0.45379310344827584,0.3571428571428571,0.25230769230769234,0.4724137931034482,0.8200000000000001,"False","Grey","True",0.55,"Flying",,"False",0.61,15.0,120,"two_wings","cluster_2"
"Unfezant","Normal","Flying",0.6133333333333333,0.5771812080536912,0.7187500000000001,0.5655172413793104,0.4535714285714286,0.3423076923076923,0.6462068965517241,0.8200000000000001,"False","Grey","True",0.55,"Flying",,"False",1.19,29.0,45,"two_wings","cluster_2"
"Blitzle","Electric",,0.29166666666666663,0.3657718120805369,0.40937500000000004,0.2675862068965517,0.3571428571428571,0.18307692307692308,0.5406896551724137,0.8200000000000001,"False","Black","True",0.55,"Field",,"False",0.79,29.8,190,"quadruped","cluster_1"
"Zebstrika","Electric",,0.6283333333333333,0.546979865771812,0.6343750000000001,0.45999999999999996,0.5499999999999999,0.3976923076923077,0.7889655172413793,0.8200000000000001,"False","Black","True",0.55,"Field",,"False",1.6,79.5,75,"quadruped","cluster_2"
"Roggenrola","Rock",,0.2666666666666666,0.4261744966442953,0.4937500000000001,0.596551724137931,0.19642857142857142,0.1346153846153846,0.16206896551724137,0.8200000000000001,"False","Blue","True",0.55,"Mineral",,"False",0.41,18.0,255,"head_legs","cluster_1"
"Boldore","Rock",,0.44999999999999996,0.5167785234899329,0.6625000000000001,0.7206896551724138,0.3571428571428571,0.23846153846153847,0.19310344827586207,0.8200000000000001,"False","Blue","True",0.55,"Mineral",,"False",0.89,102.0,120,"several_limbs","cluster_2"
"Gigalith","Rock",,0.6583333333333333,0.6073825503355704,0.8312500000000002,0.8758620689655172,0.4214285714285715,0.5153846153846154,0.22413793103448276,0.8200000000000001,"False","Blue","True",0.55,"Mineral",,"False",1.7,260.0,45,"several_limbs","cluster_2"
"Woobat","Psychic","Flying",0.32166666666666666,0.4261744966442953,0.32500000000000007,0.3358620689655172,0.38928571428571435,0.25923076923076926,0.5158620689655172,0.8200000000000001,"False","Blue","True",0.55,"Field","Flying","False",0.41,2.1,190,"two_wings","cluster_1"
"Swoobat","Psychic","Flying",0.5083333333333333,0.4986577181208054,0.39250000000000007,0.41034482758620683,0.5307142857142857,0.3423076923076923,0.776551724137931,0.8200000000000001,"False","Blue","True",0.55,"Field","Flying","False",0.89,10.5,45,"two_wings","cluster_2"
"Drilbur","Ground",,0.3466666666666667,0.4563758389261745,0.55,0.3172413793103448,0.2285714285714286,0.2730769230769231,0.4910344827586207,0.8200000000000001,"False","Grey","True",0.55,"Field",,"False",0.3,8.5,120,"bipedal_tailed","cluster_2"
"Excadrill","Ground","Steel",0.6466666666666666,0.7583892617449663,0.8312500000000002,0.4413793103448276,0.3571428571428571,0.4115384615384615,0.6151724137931035,0.8200000000000001,"False","Grey","True",0.55,"Field",,"False",0.71,40.4,60,"bipedal_tailless","cluster_2"
"Audino","Normal",,0.5416666666666666,0.7161073825503356,0.40937500000000004,0.6027586206896551,0.4214285714285715,0.556923076923077,0.3793103448275862,0.8200000000000001,"False","Pink","True",0.55,"Fairy",,"True",1.09,31.0,255,"bipedal_tailed","cluster_1"
"Timburr","Fighting",,0.30833333333333335,0.546979865771812,0.5218750000000001,0.41034482758620683,0.19642857142857142,0.20384615384615384,0.28620689655172415,0.8200000000000001,"False","Grey","True",0.775,"Human-Like",,"False",0.61,12.5,180,"bipedal_tailless","cluster_1"
"Gurdurr","Fighting",,0.475,0.6073825503355704,0.6625000000000001,0.596551724137931,0.2928571428571428,0.3076923076923077,0.3172413793103448,0.8200000000000001,"False","Grey","True",0.775,"Human-Like",,"False",1.19,40.0,90,"bipedal_tailless","cluster_2"
"Conkeldurr","Fighting",,0.6416666666666666,0.7281879194630873,0.8593750000000001,0.6586206896551724,0.38928571428571435,0.4115384615384615,0.34827586206896555,0.8200000000000001,"False","Grey","True",0.775,"Human-Like",,"False",1.4,87.0,45,"bipedal_tailless","cluster_2"
"Tympole","Water",,0.29000000000000004,0.3959731543624161,0.3531250000000001,0.3172413793103448,0.3571428571428571,0.23846153846153847,0.4662068965517241,0.8200000000000001,"False","Blue","True",0.55,"Water_1",,"False",0.51,4.5,255,"with_fins","cluster_1"
"Palpitoad","Water","Ground",0.43999999999999995,0.546979865771812,0.43750000000000006,0.41034482758620683,0.4535714285714286,0.3423076923076923,0.49724137931034484,0.8200000000000001,"False","Blue","True",0.55,"Water_1",,"False",0.79,17.0,120,"bipedal_tailed","cluster_2"
"Seismitoad","Water","Ground",0.6483333333333333,0.7281879194630873,0.6062500000000001,0.5344827586206896,0.5821428571428571,0.48076923076923084,0.5282758620689655,0.8200000000000001,"False","Blue","True",0.55,"Water_1",,"False",1.5,62.0,45,"bipedal_tailless","cluster_2"
"Throh","Fighting",,0.575,0.8187919463087248,0.6343750000000001,0.596551724137931,0.2285714285714286,0.55,0.34827586206896555,0.8200000000000001,"False","Red","True",1.0,"Human-Like",,"False",1.3,55.5,45,"bipedal_tailless","cluster_2"
"Sawk","Fighting",,0.575,0.546979865771812,0.7750000000000001,0.5344827586206896,0.2285714285714286,0.48076923076923084,0.596551724137931,0.8200000000000001,"False","Blue","True",1.0,"Human-Like",,"False",1.4,51.0,45,"bipedal_tailless","cluster_2"
"Sewaddle","Bug","Grass",0.31666666666666665,0.3657718120805369,0.37000000000000005,0.503448275862069,0.2928571428571428,0.3769230769230769,0.32965517241379305,0.8200000000000001,"False","Yellow","True",0.55,"Bug",,"False",0.3,2.5,255,"insectoid","cluster_1"
"Swadloon","Bug","Grass",0.43333333333333335,0.4261744966442953,0.4262500000000001,0.6275862068965518,0.3571428571428571,0.5153846153846154,0.32965517241379305,0.8200000000000001,"False","Green","True",0.55,"Bug",,"False",0.51,7.3,120,"head_arms","cluster_2"
"Leavanny","Bug","Grass",0.6333333333333333,0.546979865771812,0.6512500000000001,0.5655172413793104,0.48571428571428577,0.5153846153846154,0.64,0.8200000000000001,"False","Yellow","True",0.55,"Bug",,"False",1.19,20.5,45,"bipedal_tailless","cluster_2"
"Venipede","Bug","Poison",0.2333333333333333,0.2751677852348993,0.32500000000000007,0.43517241379310345,0.2285714285714286,0.23153846153846155,0.4227586206896552,0.8200000000000001,"False","Red","True",0.55,"Bug",,"False",0.41,5.3,255,"insectoid","cluster_1"
"Whirlipede","Bug","Poison",0.4,0.3355704697986577,0.38125000000000003,0.683448275862069,0.2928571428571428,0.5084615384615385,0.3606896551724138,0.8200000000000001,"False","Grey","True",0.55,"Bug",,"False",1.19,58.5,120,"head_only","cluster_2"
"Scolipede","Bug","Poison",0.6083333333333333,0.4563758389261745,0.6343750000000001,0.6213793103448276,0.38928571428571435,0.4392307692307692,0.7641379310344828,0.8200000000000001,"False","Red","True",0.55,"Bug",,"False",2.49,200.5,45,"insectoid","cluster_2"
"Cottonee","Grass","Fairy",0.2666666666666666,0.3355704697986577,0.22375,0.4413793103448276,0.2735714285714286,0.3076923076923077,0.47862068965517235,0.8200000000000001,"False","Green","True",0.55,"Grass","Fairy","False",0.3,0.6,190,"head_only","cluster_1"
"Whimsicott","Grass","Fairy",0.6,0.4563758389261745,0.4487500000000001,0.596551724137931,0.5307142857142857,0.48076923076923084,0.7889655172413793,0.8200000000000001,"False","Green","True",0.55,"Grass","Fairy","False",0.71,6.6,75,"bipedal_tailless","cluster_2"
"Petilil","Grass",,0.2666666666666666,0.3657718120805369,0.26875000000000004,0.3793103448275862,0.48571428571428577,0.3076923076923077,0.2551724137931034,0.8200000000000001,"False","Green","True",0.1,"Grass",,"False",0.51,6.6,190,"head_base","cluster_1"
"Lilligant","Grass",,0.6,0.5167785234899329,0.40937500000000004,0.5344827586206896,0.7428571428571429,0.48076923076923084,0.6275862068965518,0.8200000000000001,"False","Green","True",0.1,"Grass",,"False",1.09,16.3,75,"head_base","cluster_2"
"Basculin","Water",,0.5666666666666667,0.5167785234899329,0.5893750000000001,0.4724137931034482,0.5499999999999999,0.3423076923076923,0.6772413793103448,0.8200000000000001,"False","Green","True",0.55,"Water_2",,"False",0.99,18.0,25,"with_fins","cluster_2"
